ID	network	p	th	seed	0.1	0.2	0.3	0.4	0.5	0.6	0.7	0.8	0.9
1744788397502	ws	0.21544346900318823	0.01	405	0.1465	0.1465	0.26466666666666666	0.26466666666666666	0.26466666666666666	0.26466666666666666	0.26466666666666666	0.24875000000000003	0.24875000000000003
1744788397502	ws	0.21544346900318823	0.042666666666666665	405	0.043333333333333335	0.051750000000000004	0.0678	0.08283333333333333	0.10242857142857142	0.10242857142857142	0.10242857142857142	0.113625	0.113625
1744788397502	ws	0.21544346900318823	0.07533333333333332	405									
1744788397502	ws	0.21544346900318823	0.10799999999999998	405	0.0206	0.024000000000000004	0.02816666666666667	0.031153846153846157	0.0362	0.04025	0.044647058823529415	0.04744444444444444	0.04878947368421052
1744788397502	ws	0.21544346900318823	0.14066666666666666	405	0.009083333333333334	0.011631578947368422	0.014545454545454545	0.01852	0.019923076923076925	0.023749999999999997	0.025137931034482756	0.026699999999999995	0.02887499999999999
1744788397502	ws	0.21544346900318823	0.17333333333333334	405	0.00388888888888889	0.005146341463414637	0.006695652173913046	0.008560000000000003	0.010000000000000002	0.011181818181818185	0.012877192982456143	0.014355932203389835	0.015278688524590169
1744788397502	ws	0.21544346900318823	0.206	405									
1744788397502	ws	0.21544346900318823	0.23866666666666664	405									
1744788397502	ws	0.21544346900318823	0.2713333333333333	405									
1744788397502	ws	0.21544346900318823	0.304	405									
1744788397502	ws	0.21544346900318823	0.33666666666666667	405									
1744788397502	ws	0.21544346900318823	0.3693333333333333	405									
1744788397502	ws	0.21544346900318823	0.40199999999999997	405									
1744788397502	ws	0.21544346900318823	0.43466666666666665	405									
1744788397502	ws	0.21544346900318823	0.46733333333333327	405									
1744788397502	ws	0.21544346900318823	0.5	405									
1744788397502	ws	0.21544346900318823	0.01	6	0.101	0.101	0.22366666666666668	0.22366666666666668	0.22366666666666668	0.22366666666666668	0.247	0.247	0.247
1744788397502	ws	0.21544346900318823	0.042666666666666665	6	0.03525	0.044199999999999996	0.055333333333333325	0.07657142857142855	0.07657142857142855	0.09737499999999999	0.09737499999999999	0.10588888888888887	0.10588888888888887
1744788397502	ws	0.21544346900318823	0.07533333333333332	6									
1744788397502	ws	0.21544346900318823	0.10799999999999998	6	0.013375	0.018333333333333333	0.02207142857142857	0.029187499999999998	0.032529411764705876	0.03638888888888889	0.040631578947368414	0.04409999999999999	0.04533333333333333
1744788397502	ws	0.21544346900318823	0.14066666666666666	6	0.008833333333333335	0.01055	0.013260869565217392	0.017115384615384612	0.01888888888888889	0.02272413793103448	0.024399999999999995	0.02619354838709677	0.02851515151515151
1744788397502	ws	0.21544346900318823	0.17333333333333334	6									
1744788397502	ws	0.21544346900318823	0.206	6									
1744788397502	ws	0.21544346900318823	0.23866666666666664	6									
1744788397502	ws	0.21544346900318823	0.2713333333333333	6									
1744788397502	ws	0.21544346900318823	0.304	6									
1744788397502	ws	0.21544346900318823	0.33666666666666667	6									
1744788397502	ws	0.21544346900318823	0.3693333333333333	6									
1744788397502	ws	0.21544346900318823	0.40199999999999997	6									
1744788397502	ws	0.21544346900318823	0.43466666666666665	6									
1744788397502	ws	0.21544346900318823	0.46733333333333327	6									
1744788397502	ws	0.21544346900318823	0.5	6									
1744788397502	ws	0.21544346900318823	0.01	12	0.14	0.14	0.26133333333333336	0.26133333333333336	0.26133333333333336	0.26133333333333336	0.26133333333333336	0.2495	0.2495
1744788397502	ws	0.21544346900318823	0.042666666666666665	12	0.03633333333333333	0.061	0.061	0.07416666666666667	0.09614285714285715	0.09614285714285715	0.111125	0.111125	0.1101111111111111
1744788397502	ws	0.21544346900318823	0.07533333333333332	12									
1744788397502	ws	0.21544346900318823	0.10799999999999998	12	0.017142857142857144	0.0212	0.024846153846153844	0.030799999999999998	0.034812499999999996	0.039352941176470584	0.043	0.04589473684210526	0.047299999999999995
1744788397502	ws	0.21544346900318823	0.14066666666666666	12	0.0095	0.01116666666666667	0.014272727272727275	0.01832	0.019769230769230768	0.02353571428571428	0.02568965517241379	0.02746666666666666	0.029593749999999995
1744788397502	ws	0.21544346900318823	0.17333333333333334	12									
1744788397502	ws	0.21544346900318823	0.206	12									
1744788397502	ws	0.21544346900318823	0.23866666666666664	12									
1744788397502	ws	0.21544346900318823	0.2713333333333333	12									
1744788397502	ws	0.21544346900318823	0.304	12									
1744788397502	ws	0.21544346900318823	0.33666666666666667	12									
1744788397502	ws	0.21544346900318823	0.3693333333333333	12									
1744788397502	ws	0.21544346900318823	0.40199999999999997	12									
1744788397502	ws	0.21544346900318823	0.43466666666666665	12									
1744788397502	ws	0.21544346900318823	0.46733333333333327	12									
1744788397502	ws	0.21544346900318823	0.5	12									
1744788397502	ws	0.21544346900318823	0.01	13	0.1555	0.1555	0.1555	0.264	0.264	0.264	0.264	0.24975	0.24975
1744788397502	ws	0.21544346900318823	0.042666666666666665	13	0.043333333333333335	0.0565	0.0716	0.0845	0.0845	0.10285714285714286	0.10285714285714286	0.113625	0.113625
1744788397502	ws	0.21544346900318823	0.07533333333333332	13									
1744788397502	ws	0.21544346900318823	0.10799999999999998	13	0.021	0.025500000000000002	0.02781818181818182	0.03315384615384615	0.0392	0.0434375	0.04635294117647058	0.048888888888888885	0.04926315789473684
1744788397502	ws	0.21544346900318823	0.14066666666666666	13	0.010799999999999997	0.012624999999999999	0.01575	0.0185	0.022041666666666664	0.024319999999999994	0.027259259259259254	0.029071428571428564	0.03153333333333332
1744788397502	ws	0.21544346900318823	0.17333333333333334	13									
1744788397502	ws	0.21544346900318823	0.206	13									
1744788397502	ws	0.21544346900318823	0.23866666666666664	13									
1744788397502	ws	0.21544346900318823	0.2713333333333333	13									
1744788397502	ws	0.21544346900318823	0.304	13									
1744788397502	ws	0.21544346900318823	0.33666666666666667	13									
1744788397502	ws	0.21544346900318823	0.3693333333333333	13									
1744788397502	ws	0.21544346900318823	0.40199999999999997	13									
1744788397502	ws	0.21544346900318823	0.43466666666666665	13									
1744788397502	ws	0.21544346900318823	0.46733333333333327	13									
1744788397502	ws	0.21544346900318823	0.5	13									
1744788397502	ws	0.21544346900318823	0.01	41	0.1295	0.1295	0.25033333333333335	0.25033333333333335	0.25033333333333335	0.25033333333333335	0.25033333333333335	0.25	0.25
1744788397502	ws	0.21544346900318823	0.042666666666666665	41	0.041	0.056400000000000006	0.06866666666666667	0.06866666666666667	0.09114285714285715	0.09114285714285715	0.109125	0.109125	0.109
1744788397502	ws	0.21544346900318823	0.07533333333333332	41									
1744788397502	ws	0.21544346900318823	0.10799999999999998	41	0.014857142857142859	0.019272727272727275	0.02353846153846154	0.029533333333333335	0.0328125	0.036823529411764706	0.04094444444444444	0.04394736842105263	0.04529999999999999
1744788397502	ws	0.21544346900318823	0.14066666666666666	41	0.007571428571428574	0.01005	0.013333333333333334	0.0165	0.01892857142857143	0.020724137931034482	0.024258064516129028	0.025874999999999995	0.026999999999999996
1744788397502	ws	0.21544346900318823	0.17333333333333334	41									
1744788397502	ws	0.21544346900318823	0.206	41									
1744788397502	ws	0.21544346900318823	0.23866666666666664	41									
1744788397502	ws	0.21544346900318823	0.2713333333333333	41									
1744788397502	ws	0.21544346900318823	0.304	41									
1744788397502	ws	0.21544346900318823	0.33666666666666667	41									
1744788397502	ws	0.21544346900318823	0.3693333333333333	41									
1744788397502	ws	0.21544346900318823	0.40199999999999997	41									
1744788397502	ws	0.21544346900318823	0.43466666666666665	41									
1744788397502	ws	0.21544346900318823	0.46733333333333327	41									
1744788397502	ws	0.21544346900318823	0.5	41									
1744788397502	ws	0.21544346900318823	0.01	63	0.1685	0.1685	0.1685	0.274	0.274	0.274	0.274	0.274	0.24975000000000003
1744788397502	ws	0.21544346900318823	0.042666666666666665	63	0.04733333333333333	0.065	0.0814	0.0814	0.09666666666666668	0.11371428571428573	0.11371428571428573	0.11962500000000001	0.11962500000000001
1744788397502	ws	0.21544346900318823	0.07533333333333332	63									
1744788397502	ws	0.21544346900318823	0.10799999999999998	63	0.021	0.025555555555555554	0.0303	0.034666666666666665	0.040428571428571425	0.04433333333333333	0.047937499999999994	0.0508235294117647	0.05183333333333332
1744788397502	ws	0.21544346900318823	0.14066666666666666	63	0.010599999999999998	0.012937499999999996	0.01584210526315789	0.019999999999999993	0.021826086956521735	0.025439999999999997	0.02738461538461538	0.03021428571428571	0.03148275862068965
1744788397502	ws	0.21544346900318823	0.17333333333333334	63									
1744788397502	ws	0.21544346900318823	0.206	63									
1744788397502	ws	0.21544346900318823	0.23866666666666664	63									
1744788397502	ws	0.21544346900318823	0.2713333333333333	63									
1744788397502	ws	0.21544346900318823	0.304	63									
1744788397502	ws	0.21544346900318823	0.33666666666666667	63									
1744788397502	ws	0.21544346900318823	0.3693333333333333	63									
1744788397502	ws	0.21544346900318823	0.40199999999999997	63									
1744788397502	ws	0.21544346900318823	0.43466666666666665	63									
1744788397502	ws	0.21544346900318823	0.46733333333333327	63									
1744788397502	ws	0.21544346900318823	0.5	63									
1744788397502	ws	0.21544346900318823	0.01	267	0.1405	0.1405	0.258	0.258	0.258	0.258	0.258	0.24825	0.24825
1744788397502	ws	0.21544346900318823	0.042666666666666665	267	0.04033333333333334	0.053000000000000005	0.0666	0.08266666666666667	0.10414285714285713	0.10414285714285713	0.10414285714285713	0.11374999999999999	0.11374999999999999
1744788397502	ws	0.21544346900318823	0.07533333333333332	267									
1744788397502	ws	0.21544346900318823	0.10799999999999998	267	0.017499999999999998	0.0243	0.0275	0.032857142857142856	0.037733333333333334	0.0416875	0.045941176470588235	0.04755555555555555	0.04878947368421052
1744788397502	ws	0.21544346900318823	0.14066666666666666	267	0.009454545454545453	0.012166666666666666	0.015636363636363636	0.017478260869565217	0.02048	0.023962962962962964	0.02560714285714286	0.028933333333333332	0.02970967741935484
1744788397502	ws	0.21544346900318823	0.17333333333333334	267									
1744788397502	ws	0.21544346900318823	0.206	267									
1744788397502	ws	0.21544346900318823	0.23866666666666664	267									
1744788397502	ws	0.21544346900318823	0.2713333333333333	267									
1744788397502	ws	0.21544346900318823	0.304	267									
1744788397502	ws	0.21544346900318823	0.33666666666666667	267									
1744788397502	ws	0.21544346900318823	0.3693333333333333	267									
1744788397502	ws	0.21544346900318823	0.40199999999999997	267									
1744788397502	ws	0.21544346900318823	0.43466666666666665	267									
1744788397502	ws	0.21544346900318823	0.46733333333333327	267									
1744788397502	ws	0.21544346900318823	0.5	267									
1744788397502	ws	0.21544346900318823	0.01	325	0.1265	0.1265	0.2376666666666667	0.2376666666666667	0.2376666666666667	0.2376666666666667	0.2376666666666667	0.24850000000000003	0.24850000000000003
1744788397502	ws	0.21544346900318823	0.042666666666666665	325	0.03666666666666666	0.0596	0.07166666666666667	0.07166666666666667	0.09228571428571429	0.09228571428571429	0.104875	0.104875	0.10633333333333334
1744788397502	ws	0.21544346900318823	0.07533333333333332	325	0.025249999999999998	0.032857142857142856	0.04122222222222222	0.0475	0.05627272727272727	0.05627272727272727	0.06416666666666666	0.06661538461538462	0.06692857142857142
1744788397502	ws	0.21544346900318823	0.10799999999999998	325	0.017166666666666667	0.0206	0.025384615384615387	0.031466666666666664	0.035625	0.039882352941176466	0.04294444444444444	0.044842105263157885	0.045149999999999996
1744788397502	ws	0.21544346900318823	0.14066666666666666	325	0.008285714285714285	0.01025	0.013333333333333334	0.016538461538461537	0.01867857142857143	0.0219	0.02345161290322581	0.02590909090909091	0.02673529411764706
1744788397502	ws	0.21544346900318823	0.17333333333333334	325									
1744788397502	ws	0.21544346900318823	0.206	325									
1744788397502	ws	0.21544346900318823	0.23866666666666664	325									
1744788397502	ws	0.21544346900318823	0.2713333333333333	325									
1744788397502	ws	0.21544346900318823	0.304	325									
1744788397502	ws	0.21544346900318823	0.33666666666666667	325									
1744788397502	ws	0.21544346900318823	0.3693333333333333	325									
1744788397502	ws	0.21544346900318823	0.40199999999999997	325									
1744788397502	ws	0.21544346900318823	0.43466666666666665	325									
1744788397502	ws	0.21544346900318823	0.46733333333333327	325									
1744788397502	ws	0.21544346900318823	0.5	325									
1744788397502	ws	0.21544346900318823	0.01	496	0.127	0.127	0.2316666666666667	0.2316666666666667	0.2316666666666667	0.2316666666666667	0.24525000000000002	0.24525000000000002	0.24525000000000002
1744788397502	ws	0.21544346900318823	0.042666666666666665	496	0.04375	0.057199999999999994	0.06799999999999999	0.06799999999999999	0.08457142857142856	0.09962499999999999	0.09962499999999999	0.10388888888888888	0.10388888888888888
1744788397502	ws	0.21544346900318823	0.07533333333333332	496	0.0212	0.031857142857142855	0.03966666666666666	0.046	0.05318181818181818	0.06	0.06	0.06584615384615385	0.06649999999999999
1744788397502	ws	0.21544346900318823	0.10799999999999998	496	0.015142857142857142	0.0209	0.024846153846153844	0.031066666666666666	0.034687499999999996	0.03799999999999999	0.041722222222222216	0.043684210526315784	0.04514285714285714
1744788397502	ws	0.21544346900318823	0.14066666666666666	496	0.008500000000000002	0.011684210526315792	0.01363636363636364	0.0168	0.020037037037037034	0.022142857142857138	0.025933333333333326	0.027096774193548383	0.028272727272727272
1744788397502	ws	0.21544346900318823	0.17333333333333334	496									
1744788397502	ws	0.21544346900318823	0.206	496									
1744788397502	ws	0.21544346900318823	0.23866666666666664	496									
1744788397502	ws	0.21544346900318823	0.2713333333333333	496									
1744788397502	ws	0.21544346900318823	0.304	496									
1744788397502	ws	0.21544346900318823	0.33666666666666667	496									
1744788397502	ws	0.21544346900318823	0.3693333333333333	496									
1744788397502	ws	0.21544346900318823	0.40199999999999997	496									
1744788397502	ws	0.21544346900318823	0.43466666666666665	496									
1744788397502	ws	0.21544346900318823	0.46733333333333327	496									
1744788397502	ws	0.21544346900318823	0.5	496									
1744788397502	ws	0.21544346900318823	0.01	941	0.1195	0.1195	0.237	0.237	0.237	0.237	0.237	0.2485	0.2485
1744788397502	ws	0.21544346900318823	0.042666666666666665	941	0.03875000000000001	0.051000000000000004	0.061	0.07814285714285714	0.07814285714285714	0.09674999999999999	0.09674999999999999	0.10444444444444444	0.10444444444444444
1744788397502	ws	0.21544346900318823	0.07533333333333332	941									
1744788397502	ws	0.21544346900318823	0.10799999999999998	941	0.013625	0.01916666666666667	0.021857142857142856	0.0276875	0.030823529411764708	0.034444444444444444	0.03831578947368421	0.04085	0.043
1744788397502	ws	0.21544346900318823	0.14066666666666666	941	0.007133333333333333	0.009909090909090907	0.013319999999999997	0.015999999999999997	0.019172413793103443	0.02106666666666666	0.022806451612903216	0.02578787878787878	0.02648571428571428
1744788397502	ws	0.21544346900318823	0.17333333333333334	941									
1744788397502	ws	0.21544346900318823	0.206	941									
1744788397502	ws	0.21544346900318823	0.23866666666666664	941									
1744788397502	ws	0.21544346900318823	0.2713333333333333	941									
1744788397502	ws	0.21544346900318823	0.304	941									
1744788397502	ws	0.21544346900318823	0.33666666666666667	941									
1744788397502	ws	0.21544346900318823	0.3693333333333333	941									
1744788397502	ws	0.21544346900318823	0.40199999999999997	941									
1744788397502	ws	0.21544346900318823	0.43466666666666665	941									
1744788397502	ws	0.21544346900318823	0.46733333333333327	941									
1744788397502	ws	0.21544346900318823	0.5	941									
1744788397502	ws	0.21544346900318823	0.01	36	0.11249999999999999	0.11249999999999999	0.221	0.221	0.221	0.221	0.24725000000000003	0.24725000000000003	0.24725000000000003
1744788397502	ws	0.21544346900318823	0.042666666666666665	36	0.038000000000000006	0.049400000000000006	0.06033333333333334	0.07542857142857143	0.07542857142857143	0.094625	0.094625	0.1051111111111111	0.1051111111111111
1744788397502	ws	0.21544346900318823	0.07533333333333332	36									
1744788397502	ws	0.21544346900318823	0.10799999999999998	36									
1744788397502	ws	0.21544346900318823	0.14066666666666666	36	0.007714285714285715	0.010350000000000002	0.013999999999999999	0.017538461538461537	0.018555555555555554	0.021206896551724138	0.02490322580645161	0.027031249999999996	0.028363636363636358
1744788397502	ws	0.21544346900318823	0.17333333333333334	36									
1744788397502	ws	0.21544346900318823	0.206	36									
1744788397502	ws	0.21544346900318823	0.23866666666666664	36									
1744788397502	ws	0.21544346900318823	0.2713333333333333	36									
1744788397502	ws	0.21544346900318823	0.304	36									
1744788397502	ws	0.21544346900318823	0.33666666666666667	36									
1744788397502	ws	0.21544346900318823	0.3693333333333333	36									
1744788397502	ws	0.21544346900318823	0.40199999999999997	36									
1744788397502	ws	0.21544346900318823	0.43466666666666665	36									
1744788397502	ws	0.21544346900318823	0.46733333333333327	36									
1744788397502	ws	0.21544346900318823	0.5	36									
