ID	p	network	CC	T	SP	l2	lmax_l2	Rg
Network_p=0.21544346900318823	0.21544346900318823	ws	0.27628571428571413	0.25	4.099191919191919	0.28012633524226804	30.82557729034842	4674.82829299306
