ID	p	network	CC	T	SP	l2	lmax_l2	Rg
Network_p=0.21544346900318823	0.21544346900318823	ws	0.3479392812083145	0.34033883236194806	3.1577137137137137	2.535888568397251	10.322054408775074	72707.26900132095
Network_p=0.1	0.1	ws	0.5110511666008565	0.5048715677590788	3.5052252252252254	1.2015047380632098	19.440023600201474	80034.85587656264
Network_p=0.021544346900318832	0.021544346900318832	ws	0.6566888242476506	0.6550025380921869	4.766742742742743	0.23446315476038188	91.90512849106969	112553.41997315083
Network_p=0.0	0.0	ws	0.7000000000000064	0.7	31.72072072072072	0.008052457970942239	2575.12529357486	458113.19489880407
