ID	p	network	CC	T	SP	l2	lmax_l2	Rg
Network_p=0.8	0.8	mhk	0.1676176384533232	0.12965151098234085	2.4857657657657657	8.713983063400608	14.957507919298692	48165.49822032399
Network_p=0.99	0.99	mhk	0.38616464546834545	0.2588347739361702	2.9996076076076075	1.4591148236902503	75.57722197706363	61458.290840913316
Network_p=0.5	0.5	mhk	0.08972268078652186	0.08789393720770347	2.3864944944944946	11.230853654377418	9.770417728856463	40652.24037758167
Network_p=1.0	1.0	mhk	0.41719705481694386	0.27753644118933973	4.605715715715716	0.17668718179530885	677.5675944501644	69765.11337797364
Network_p=0.95	0.95	mhk	0.29945550599701914	0.2005168690480405	2.6552772772772775	4.753092883560237	24.503054747285482	57326.38084372383
