ID	p	network	CC	T	SP	l2	lmax_l2	Rg
1744788505803.0	0.1	ws	0.5149127565932518	0.5086475969698224	3.5213493493493493	1.164306538576941	20.27890542907073	80276.52409177732
1744788505823.0	0.21544346900318823	ws	0.34292140741095906	0.33805287867556216	3.1507587587587587	2.6475341193126685	9.227069841843516	72527.0216373761
1744788505784.0	0.021544346900318832	ws	0.6601177997784821	0.6585024842084238	4.8849049049049045	0.20573228652551112	105.11688011637233	116073.57353160859
1744788505725.0	0.0	ws	0.7000000000000064	0.7	31.72072072072072	0.008052457970942239	2575.12529357486	458113.19489880407
