ID	network	p	th	seed	0.1	0.2	0.3	0.4	0.5	0.6	0.7	0.8	0.9
Network_p=0.21544346900318823	ws	0.21544346900318823	0.01	52	0.163	0.163	0.163	0.27166666666666667	0.27166666666666667	0.27166666666666667	0.27166666666666667	0.27166666666666667	0.24924999999999997
Network_p=0.21544346900318823	ws	0.21544346900318823	0.042666666666666665	52	0.163	0.163	0.163	0.27166666666666667	0.27166666666666667	0.27166666666666667	0.27166666666666667	0.27166666666666667	0.24924999999999997
Network_p=0.21544346900318823	ws	0.21544346900318823	0.07533333333333332	52	0.1285	0.1285	0.20199999999999999	0.20199999999999999	0.20199999999999999	0.20199999999999999	0.24025	0.24025	0.24025
Network_p=0.21544346900318823	ws	0.21544346900318823	0.10799999999999998	52	0.0685	0.105	0.105	0.1505	0.1505	0.1505	0.1826	0.1826	0.1826
Network_p=0.21544346900318823	ws	0.21544346900318823	0.14066666666666666	52	0.03825	0.0518	0.07066666666666667	0.07066666666666667	0.0972857142857143	0.0972857142857143	0.11475	0.11475	0.11475
Network_p=0.21544346900318823	ws	0.21544346900318823	0.17333333333333334	52	0.010636363636363637	0.019071428571428573	0.024733333333333333	0.0323125	0.0323125	0.04147058823529412	0.04147058823529412	0.04816666666666667	0.051368421052631584
Network_p=0.21544346900318823	ws	0.21544346900318823	0.206	52	0.008461538461538461	0.013411764705882352	0.01868421052631579	0.022899999999999997	0.02733333333333333	0.03272727272727272	0.03272727272727272	0.03782608695652174	0.040125
Network_p=0.21544346900318823	ws	0.21544346900318823	0.23866666666666664	52	0.004500000000000001	0.0067419354838709694	0.009200000000000002	0.01164864864864865	0.013342105263157895	0.01546153846153846	0.017875	0.020121951219512196	0.021928571428571426
Network_p=0.21544346900318823	ws	0.21544346900318823	0.2713333333333333	52									
Network_p=0.21544346900318823	ws	0.21544346900318823	0.304	52									
Network_p=0.21544346900318823	ws	0.21544346900318823	0.33666666666666667	52									
Network_p=0.21544346900318823	ws	0.21544346900318823	0.3693333333333333	52									
Network_p=0.21544346900318823	ws	0.21544346900318823	0.40199999999999997	52									
Network_p=0.21544346900318823	ws	0.21544346900318823	0.43466666666666665	52									
Network_p=0.21544346900318823	ws	0.21544346900318823	0.46733333333333327	52									
Network_p=0.21544346900318823	ws	0.21544346900318823	0.5	52									
Network_p=0.21544346900318823	ws	0.21544346900318823	0.01	73	0.15150000000000002	0.15150000000000002	0.15150000000000002	0.264	0.264	0.264	0.264	0.24975	0.24975
Network_p=0.21544346900318823	ws	0.21544346900318823	0.042666666666666665	73	0.15150000000000002	0.15150000000000002	0.15150000000000002	0.264	0.264	0.264	0.264	0.24975	0.24975
Network_p=0.21544346900318823	ws	0.21544346900318823	0.07533333333333332	73	0.12050000000000001	0.12050000000000001	0.19666666666666666	0.19666666666666666	0.19666666666666666	0.2385	0.2385	0.2385	0.2385
Network_p=0.21544346900318823	ws	0.21544346900318823	0.10799999999999998	73	0.062	0.09400000000000001	0.13225	0.13225	0.13225	0.1728	0.1728	0.1728	0.166
Network_p=0.21544346900318823	ws	0.21544346900318823	0.14066666666666666	73	0.0345	0.041600000000000005	0.054	0.07528571428571429	0.07528571428571429	0.09875	0.09875	0.10811111111111112	0.10811111111111112
Network_p=0.21544346900318823	ws	0.21544346900318823	0.17333333333333334	73	0.011555555555555557	0.01875	0.023692307692307693	0.0305	0.03913333333333333	0.048812499999999995	0.048812499999999995	0.05541176470588235	0.05541176470588235
Network_p=0.21544346900318823	ws	0.21544346900318823	0.206	73	0.010818181818181817	0.01633333333333333	0.0190625	0.02588888888888889	0.03063157894736842	0.03655	0.03655	0.04095238095238095	0.043954545454545454
Network_p=0.21544346900318823	ws	0.21544346900318823	0.23866666666666664	73	0.007066666666666667	0.01019047619047619	0.013333333333333334	0.016346153846153847	0.020249999999999997	0.022931034482758617	0.025899999999999996	0.02854838709677419	0.029718749999999995
Network_p=0.21544346900318823	ws	0.21544346900318823	0.2713333333333333	73									
Network_p=0.21544346900318823	ws	0.21544346900318823	0.304	73									
Network_p=0.21544346900318823	ws	0.21544346900318823	0.33666666666666667	73									
Network_p=0.21544346900318823	ws	0.21544346900318823	0.3693333333333333	73									
Network_p=0.21544346900318823	ws	0.21544346900318823	0.40199999999999997	73									
Network_p=0.21544346900318823	ws	0.21544346900318823	0.43466666666666665	73									
Network_p=0.21544346900318823	ws	0.21544346900318823	0.46733333333333327	73									
Network_p=0.21544346900318823	ws	0.21544346900318823	0.5	73									
Network_p=0.21544346900318823	ws	0.21544346900318823	0.01	526	0.1375	0.1375	0.24466666666666667	0.24466666666666667	0.24466666666666667	0.24466666666666667	0.24466666666666667	0.248	0.248
Network_p=0.21544346900318823	ws	0.21544346900318823	0.042666666666666665	526	0.1375	0.1375	0.24466666666666667	0.24466666666666667	0.24466666666666667	0.24466666666666667	0.24466666666666667	0.248	0.248
Network_p=0.21544346900318823	ws	0.21544346900318823	0.07533333333333332	526	0.105	0.105	0.18066666666666667	0.18066666666666667	0.18066666666666667	0.23025	0.23025	0.23025	0.23025
Network_p=0.21544346900318823	ws	0.21544346900318823	0.10799999999999998	526	0.0515	0.08266666666666667	0.12475	0.12475	0.1666	0.1666	0.1666	0.1666	0.16283333333333333
Network_p=0.21544346900318823	ws	0.21544346900318823	0.14066666666666666	526	0.03725	0.046599999999999996	0.06533333333333334	0.08771428571428572	0.08771428571428572	0.08771428571428572	0.10725	0.10725	0.10844444444444444
