ID	p	network	CC	T	SP	l2	lmax_l2	Rg
Network_p=0.021544346900318832	0.021544346900318832	ws	0.6539314681689105	0.6521582841566067	6.212851610322065	0.2180173998293551	99.4777478473094	2853754.722077817
