ID	p	network	CC	T	SP	l2	lmax_l2	Rg
Network_p=0.21544346900318823	0.21544346900318823	ws	0.33577106643786236	0.3286941071957359	3.1377317317317317	2.6750564979153704	9.255185090920783	72430.33589058062
Network_p=0.1	0.1	ws	0.5149818809415563	0.5098260149130075	3.518742742742743	1.1916516095090144	19.328170806507817	80247.67476637177
Network_p=0.021544346900318832	0.021544346900318832	ws	0.6534690835308498	0.6515010317513147	4.624584584584585	0.28784105166280033	74.9820043790296	108554.62698567298
Network_p=0.0	0.0	ws	0.7000000000000064	0.7	31.72072072072072	0.008052457970942239	2575.12529357486	458113.19489880407
