ID	network	p	th	seed	0.1	0.2	0.3	0.4	0.5	0.6	0.7	0.8	0.9
Network_p=0.8	mhk	0.8	0.01	855	0.323	0.323	0.323	0.49950000000000006	0.49950000000000006	0.49950000000000006	0.49950000000000006	0.49950000000000006	0.49950000000000006
Network_p=0.8	mhk	0.8	0.042666666666666665	855	0.14400000000000002	0.3405	0.3405	0.3405	0.3405	0.3405	0.3333333333333333	0.3333333333333333	0.3333333333333333
Network_p=0.8	mhk	0.8	0.07533333333333332	855	0.0615	0.11499999999999999	0.11499999999999999	0.22375	0.22375	0.22375	0.22375	0.22375	0.2
Network_p=0.8	mhk	0.8	0.10799999999999998	855	0.0216	0.03628571428571429	0.05475	0.05475	0.08822222222222223	0.08822222222222223	0.08822222222222223	0.0998	0.0998
Network_p=0.8	mhk	0.8	0.14066666666666666	855									
Network_p=0.8	mhk	0.8	0.17333333333333334	855									
Network_p=0.8	mhk	0.8	0.206	855									
Network_p=0.8	mhk	0.8	0.23866666666666664	855									
Network_p=0.8	mhk	0.8	0.2713333333333333	855									
Network_p=0.8	mhk	0.8	0.304	855									
Network_p=0.8	mhk	0.8	0.33666666666666667	855									
Network_p=0.8	mhk	0.8	0.3693333333333333	855									
Network_p=0.8	mhk	0.8	0.40199999999999997	855									
Network_p=0.8	mhk	0.8	0.43466666666666665	855									
Network_p=0.8	mhk	0.8	0.46733333333333327	855									
Network_p=0.8	mhk	0.8	0.5	855									
Network_p=0.8	mhk	0.8	0.01	964	0.35000000000000003	0.35000000000000003	0.35000000000000003	0.49950000000000006	0.49950000000000006	0.49950000000000006	0.49950000000000006	0.49950000000000006	0.49950000000000006
Network_p=0.8	mhk	0.8	0.042666666666666665	964	0.14300000000000002	0.34500000000000003	0.34500000000000003	0.34500000000000003	0.34500000000000003	0.34500000000000003	0.3333333333333333	0.3333333333333333	0.3333333333333333
Network_p=0.8	mhk	0.8	0.07533333333333332	964	0.065	0.14200000000000002	0.14200000000000002	0.14200000000000002	0.14200000000000002	0.199	0.199	0.199	0.199
Network_p=0.8	mhk	0.8	0.10799999999999998	964	0.016428571428571428	0.02788888888888889	0.0413	0.0413	0.07036363636363636	0.07036363636363636	0.07036363636363636	0.08325	0.08325
Network_p=0.8	mhk	0.8	0.14066666666666666	964									
Network_p=0.8	mhk	0.8	0.17333333333333334	964									
Network_p=0.8	mhk	0.8	0.206	964									
Network_p=0.8	mhk	0.8	0.23866666666666664	964									
Network_p=0.8	mhk	0.8	0.2713333333333333	964									
Network_p=0.8	mhk	0.8	0.304	964									
Network_p=0.8	mhk	0.8	0.33666666666666667	964									
Network_p=0.8	mhk	0.8	0.3693333333333333	964									
Network_p=0.8	mhk	0.8	0.40199999999999997	964									
Network_p=0.8	mhk	0.8	0.43466666666666665	964									
Network_p=0.8	mhk	0.8	0.46733333333333327	964									
Network_p=0.8	mhk	0.8	0.5	964									
Network_p=0.8	mhk	0.8	0.01	407	0.516	0.516	0.516	0.516	0.516	0.5	0.5	0.5	0.5
Network_p=0.8	mhk	0.8	0.042666666666666665	407	0.28400000000000003	0.28400000000000003	0.48550000000000004	0.48550000000000004	0.48550000000000004	0.48550000000000004	0.48550000000000004	0.48550000000000004	0.48550000000000004
Network_p=0.8	mhk	0.8	0.07533333333333332	407	0.1535	0.1535	0.1535	0.30433333333333334	0.30433333333333334	0.30433333333333334	0.30433333333333334	0.30433333333333334	0.30433333333333334
Network_p=0.8	mhk	0.8	0.10799999999999998	407	0.063	0.11325	0.11325	0.11325	0.18919999999999998	0.18919999999999998	0.18919999999999998	0.18919999999999998	0.18919999999999998
Network_p=0.8	mhk	0.8	0.14066666666666666	407	0.016571428571428574	0.029800000000000004	0.044000000000000004	0.044000000000000004	0.06375000000000001	0.06375000000000001	0.06375000000000001	0.07561538461538463	0.07561538461538463
Network_p=0.8	mhk	0.8	0.17333333333333334	407									
Network_p=0.8	mhk	0.8	0.206	407									
Network_p=0.8	mhk	0.8	0.23866666666666664	407									
Network_p=0.8	mhk	0.8	0.2713333333333333	407									
Network_p=0.8	mhk	0.8	0.304	407									
Network_p=0.8	mhk	0.8	0.33666666666666667	407									
Network_p=0.8	mhk	0.8	0.3693333333333333	407									
Network_p=0.8	mhk	0.8	0.40199999999999997	407									
Network_p=0.8	mhk	0.8	0.43466666666666665	407									
Network_p=0.8	mhk	0.8	0.46733333333333327	407									
Network_p=0.8	mhk	0.8	0.5	407									
Network_p=0.8	mhk	0.8	0.01	887	0.256	0.256	0.4965	0.4965	0.4965	0.4965	0.4965	0.4965	0.4965
Network_p=0.8	mhk	0.8	0.042666666666666665	887	0.11	0.242	0.242	0.242	0.3333333333333333	0.3333333333333333	0.3333333333333333	0.3333333333333333	0.3333333333333333
Network_p=0.8	mhk	0.8	0.07533333333333332	887	0.04700000000000001	0.089	0.089	0.1802	0.1802	0.1802	0.1802	0.1802	0.1802
Network_p=0.8	mhk	0.8	0.10799999999999998	887	0.015857142857142854	0.02411111111111111	0.0355	0.061181818181818184	0.061181818181818184	0.061181818181818184	0.08166666666666667	0.08166666666666667	0.08166666666666667
Network_p=0.8	mhk	0.8	0.14066666666666666	887									
Network_p=0.8	mhk	0.8	0.17333333333333334	887									
Network_p=0.8	mhk	0.8	0.206	887									
Network_p=0.8	mhk	0.8	0.23866666666666664	887									
Network_p=0.8	mhk	0.8	0.2713333333333333	887									
Network_p=0.8	mhk	0.8	0.304	887									
Network_p=0.8	mhk	0.8	0.33666666666666667	887									
Network_p=0.8	mhk	0.8	0.3693333333333333	887									
Network_p=0.8	mhk	0.8	0.40199999999999997	887									
Network_p=0.8	mhk	0.8	0.43466666666666665	887									
Network_p=0.8	mhk	0.8	0.46733333333333327	887									
Network_p=0.8	mhk	0.8	0.5	887									
Network_p=0.8	mhk	0.8	0.01	525	0.41500000000000004	0.41500000000000004	0.41500000000000004	0.41500000000000004	0.5	0.5	0.5	0.5	0.5
Network_p=0.8	mhk	0.8	0.042666666666666665	525	0.188	0.40800000000000003	0.40800000000000003	0.40800000000000003	0.40800000000000003	0.40800000000000003	0.40800000000000003	0.40800000000000003	0.3333333333333333
Network_p=0.8	mhk	0.8	0.07533333333333332	525	0.0825	0.17533333333333334	0.17533333333333334	0.17533333333333334	0.17533333333333334	0.24825000000000003	0.24825000000000003	0.24825000000000003	0.24825000000000003
Network_p=0.8	mhk	0.8	0.10799999999999998	525	0.021	0.038	0.065375	0.065375	0.065375	0.10433333333333333	0.10433333333333333	0.10433333333333333	0.10433333333333333
Network_p=0.8	mhk	0.8	0.14066666666666666	525									
Network_p=0.8	mhk	0.8	0.17333333333333334	525									
Network_p=0.8	mhk	0.8	0.206	525									
Network_p=0.8	mhk	0.8	0.23866666666666664	525									
Network_p=0.8	mhk	0.8	0.2713333333333333	525									
Network_p=0.8	mhk	0.8	0.304	525									
Network_p=0.8	mhk	0.8	0.33666666666666667	525									
Network_p=0.8	mhk	0.8	0.3693333333333333	525									
Network_p=0.8	mhk	0.8	0.40199999999999997	525									
Network_p=0.8	mhk	0.8	0.43466666666666665	525									
Network_p=0.8	mhk	0.8	0.46733333333333327	525									
Network_p=0.8	mhk	0.8	0.5	525									
Network_p=0.8	mhk	0.8	0.01	830	0.316	0.316	0.316	0.49950000000000006	0.49950000000000006	0.49950000000000006	0.49950000000000006	0.49950000000000006	0.49950000000000006
Network_p=0.8	mhk	0.8	0.042666666666666665	830	0.14200000000000002	0.334	0.334	0.334	0.334	0.334	0.3333333333333333	0.3333333333333333	0.3333333333333333
Network_p=0.8	mhk	0.8	0.07533333333333332	830	0.046000000000000006	0.0955	0.0955	0.18760000000000002	0.18760000000000002	0.18760000000000002	0.18760000000000002	0.18760000000000002	0.18760000000000002
Network_p=0.8	mhk	0.8	0.10799999999999998	830	0.019	0.03755555555555556	0.03755555555555556	0.06160000000000001	0.06160000000000001	0.06160000000000001	0.08854545454545455	0.08854545454545455	0.08854545454545455
Network_p=0.8	mhk	0.8	0.14066666666666666	830									
Network_p=0.8	mhk	0.8	0.17333333333333334	830									
Network_p=0.8	mhk	0.8	0.206	830									
Network_p=0.8	mhk	0.8	0.23866666666666664	830									
Network_p=0.8	mhk	0.8	0.2713333333333333	830									
Network_p=0.8	mhk	0.8	0.304	830									
Network_p=0.8	mhk	0.8	0.33666666666666667	830									
Network_p=0.8	mhk	0.8	0.3693333333333333	830									
Network_p=0.8	mhk	0.8	0.40199999999999997	830									
Network_p=0.8	mhk	0.8	0.43466666666666665	830									
Network_p=0.8	mhk	0.8	0.46733333333333327	830									
Network_p=0.8	mhk	0.8	0.5	830									
Network_p=0.8	mhk	0.8	0.01	770	0.402	0.402	0.402	0.402	0.4995	0.4995	0.4995	0.4995	0.4995
Network_p=0.8	mhk	0.8	0.042666666666666665	770	0.19599999999999998	0.411	0.411	0.411	0.411	0.411	0.411	0.411	0.3333333333333333
Network_p=0.8	mhk	0.8	0.07533333333333332	770	0.0795	0.155	0.155	0.155	0.2465	0.2465	0.2465	0.2465	0.2465
Network_p=0.8	mhk	0.8	0.10799999999999998	770	0.0355	0.047799999999999995	0.08133333333333333	0.08133333333333333	0.13257142857142856	0.13257142857142856	0.13257142857142856	0.13257142857142856	0.13257142857142856
Network_p=0.8	mhk	0.8	0.14066666666666666	770	0.008583333333333332	0.012176470588235292	0.01863157894736842	0.02505	0.02505	0.03480952380952381	0.03480952380952381	0.044	0.044
Network_p=0.8	mhk	0.8	0.17333333333333334	770									
Network_p=0.8	mhk	0.8	0.206	770									
Network_p=0.8	mhk	0.8	0.23866666666666664	770									
Network_p=0.8	mhk	0.8	0.2713333333333333	770									
Network_p=0.8	mhk	0.8	0.304	770									
Network_p=0.8	mhk	0.8	0.33666666666666667	770									
Network_p=0.8	mhk	0.8	0.3693333333333333	770									
Network_p=0.8	mhk	0.8	0.40199999999999997	770									
Network_p=0.8	mhk	0.8	0.43466666666666665	770									
Network_p=0.8	mhk	0.8	0.46733333333333327	770									
Network_p=0.8	mhk	0.8	0.5	770									
Network_p=0.8	mhk	0.8	0.01	895	0.343	0.343	0.343	0.5	0.5	0.5	0.5	0.5	0.5
Network_p=0.8	mhk	0.8	0.042666666666666665	895	0.15899999999999997	0.382	0.382	0.382	0.382	0.382	0.382	0.3333333333333333	0.3333333333333333
Network_p=0.8	mhk	0.8	0.07533333333333332	895	0.09366666666666668	0.09366666666666668	0.20550000000000002	0.20550000000000002	0.20550000000000002	0.20550000000000002	0.20550000000000002	0.20550000000000002	0.2
Network_p=0.8	mhk	0.8	0.10799999999999998	895	0.01983333333333333	0.041249999999999995	0.041249999999999995	0.06822222222222221	0.06822222222222221	0.06822222222222221	0.09619999999999998	0.09619999999999998	0.09619999999999998
Network_p=0.8	mhk	0.8	0.14066666666666666	895									
Network_p=0.8	mhk	0.8	0.17333333333333334	895									
Network_p=0.8	mhk	0.8	0.206	895									
Network_p=0.8	mhk	0.8	0.23866666666666664	895									
Network_p=0.8	mhk	0.8	0.2713333333333333	895									
Network_p=0.8	mhk	0.8	0.304	895									
Network_p=0.8	mhk	0.8	0.33666666666666667	895									
Network_p=0.8	mhk	0.8	0.3693333333333333	895									
Network_p=0.8	mhk	0.8	0.40199999999999997	895									
Network_p=0.8	mhk	0.8	0.43466666666666665	895									
Network_p=0.8	mhk	0.8	0.46733333333333327	895									
Network_p=0.8	mhk	0.8	0.5	895									
Network_p=0.8	mhk	0.8	0.01	146	0.677	0.677	0.677	0.677	0.677	0.677	0.5	0.5	0.5
Network_p=0.8	mhk	0.8	0.042666666666666665	146	0.503	0.503	0.503	0.503	0.503	0.5	0.5	0.5	0.5
Network_p=0.8	mhk	0.8	0.07533333333333332	146	0.237	0.237	0.409	0.409	0.409	0.409	0.409	0.409	0.3333333333333333
Network_p=0.8	mhk	0.8	0.10799999999999998	146	0.144	0.1785	0.1785	0.2926666666666667	0.2926666666666667	0.2926666666666667	0.2926666666666667	0.2926666666666667	0.25
Network_p=0.8	mhk	0.8	0.14066666666666666	146	0.078	0.08766666666666667	0.126	0.126	0.126	0.1882	0.1882	0.1882	0.1882
Network_p=0.8	mhk	0.8	0.17333333333333334	146	0.042333333333333334	0.03983333333333333	0.045142857142857144	0.056875	0.07700000000000001	0.07700000000000001	0.097	0.097	0.097
Network_p=0.8	mhk	0.8	0.206	146	0.0206	0.013437500000000002	0.01565	0.0205	0.025521739130434783	0.03233333333333333	0.03233333333333333	0.03856	0.03856
Network_p=0.8	mhk	0.8	0.23866666666666664	146									
Network_p=0.8	mhk	0.8	0.2713333333333333	146									
Network_p=0.8	mhk	0.8	0.304	146									
Network_p=0.8	mhk	0.8	0.33666666666666667	146									
Network_p=0.8	mhk	0.8	0.3693333333333333	146									
Network_p=0.8	mhk	0.8	0.40199999999999997	146									
Network_p=0.8	mhk	0.8	0.43466666666666665	146									
Network_p=0.8	mhk	0.8	0.46733333333333327	146									
Network_p=0.8	mhk	0.8	0.5	146									
Network_p=0.8	mhk	0.8	0.01	218	0.55	0.55	0.55	0.55	0.55	0.5	0.5	0.5	0.5
Network_p=0.8	mhk	0.8	0.042666666666666665	218	0.35	0.35	0.35	0.492	0.492	0.492	0.492	0.492	0.492
Network_p=0.8	mhk	0.8	0.07533333333333332	218	0.132	0.241	0.241	0.241	0.33	0.33	0.33	0.33	0.33
Network_p=0.8	mhk	0.8	0.10799999999999998	218	0.07600000000000001	0.11733333333333335	0.11733333333333335	0.20350000000000001	0.20350000000000001	0.20350000000000001	0.20350000000000001	0.20350000000000001	0.2
Network_p=0.8	mhk	0.8	0.14066666666666666	218	0.036750000000000005	0.04440000000000001	0.06066666666666667	0.089	0.089	0.089	0.12025	0.12025	0.12025
Network_p=0.8	mhk	0.8	0.17333333333333334	218	0.009363636363636366	0.011823529411764707	0.0175	0.02085714285714286	0.02631818181818182	0.03391304347826087	0.03391304347826087	0.04041666666666666	0.04041666666666666
Network_p=0.8	mhk	0.8	0.206	218									
Network_p=0.8	mhk	0.8	0.23866666666666664	218									
Network_p=0.8	mhk	0.8	0.2713333333333333	218									
Network_p=0.8	mhk	0.8	0.304	218									
Network_p=0.8	mhk	0.8	0.33666666666666667	218									
Network_p=0.8	mhk	0.8	0.3693333333333333	218									
Network_p=0.8	mhk	0.8	0.40199999999999997	218									
Network_p=0.8	mhk	0.8	0.43466666666666665	218									
Network_p=0.8	mhk	0.8	0.46733333333333327	218									
Network_p=0.8	mhk	0.8	0.5	218									
Network_p=0.8	mhk	0.8	0.01	466	0.372	0.372	0.372	0.4995	0.4995	0.4995	0.4995	0.4995	0.4995
Network_p=0.8	mhk	0.8	0.042666666666666665	466	0.187	0.4135	0.4135	0.4135	0.4135	0.4135	0.4135	0.4135	0.3333333333333333
Network_p=0.8	mhk	0.8	0.07533333333333332	466	0.078	0.17400000000000002	0.17400000000000002	0.17400000000000002	0.17400000000000002	0.24825	0.24825	0.24825	0.24825
