ID	p	network	CC	T	SP	l2	lmax_l2	Rg
Network_p=0.21544346900318823	0.21544346900318823	ws	0.3508669239343383	0.3429304517306886	3.162168168168168	2.5666649375601986	9.775570226593434	72865.54951419654
Network_p=0.1	0.1	ws	0.5160144122303564	0.5110291680477296	3.5353933933933934	1.1405011424494054	20.07559122702577	80435.25005646917
Network_p=0.021544346900318832	0.021544346900318832	ws	0.655102754907632	0.6532201697453819	4.778082082082082	0.2163435512610597	100.3295056819157	111424.5061333274
Network_p=0.0	0.0	ws	0.7000000000000064	0.7	31.72072072072072	0.008052457970942239	2575.12529357486	458113.19489880407
