ID	p	network	CC	T	SP	l2	lmax_l2	Rg
Network_p=0.21544346900318823	0.21544346900318823	ws	0.3266309523809524	0.3140214216163583	4.2788328328328324	0.8216739782217115	17.312464933066803	172377.67725259523
Network_p=0.1	0.1	ws	0.47773823953823996	0.46671131004828537	5.053033033033033	0.39276234630923335	33.764856609267156	206427.3132101913
Network_p=0.021544346900318832	0.021544346900318832	ws	0.6101488455988446	0.6072013676187763	8.814214214214214	0.04514203068404099	305.29200277345154	392883.23902740487
Network_p=0.0	0.0	ws	0.6428571428571448	0.6428571428571429	62.93793793793794	0.0011843065518661162	9321.05151145565	2855753.266219688
