ID	p	network	CC	T	SP	l2	lmax_l2	Rg
Network_p=0.8	0.8	ws	0.013686901986901995	0.01312026913372582	3.5795175175175173	2.396322676767595	6.768510028447495	153650.23723807986
Network_p=0.5	0.5	ws	0.07926693306693336	0.07461371645432366	3.6877297297297296	1.9529072242951035	8.252762116556049	155255.95784106702
Network_p=1.0	1.0	ws	0.00917027417027416	0.008879576972962187	3.569261261261261	2.295246249625886	7.846378040577828	155293.79531077849
Network_p=0.95	0.95	ws	0.007583451026098076	0.00770539377564295	3.5685765765765765	2.4702831293015795	8.002901438783068	154405.77761568228
