ID	p	network	CC	T	SP	l2	lmax_l2	Rg
Network_p=0.8	0.8	ws	0.019774667673452227	0.019692645976992912	2.7773693693693695	7.358662549144524	3.879400990110305	68755.41071317141
Network_p=0.5	0.5	ws	0.09550542227331943	0.0925922912972032	2.8425465465465467	5.7868369916644795	4.75156754636541	68971.09016696253
Network_p=1.0	1.0	ws	0.015260901187772931	0.015118529269472665	2.773289289289289	7.482232563782232	3.9841889630885845	68870.13178042753
Network_p=0.95	0.95	ws	0.015152883103869117	0.015027752866180284	2.7736596596596597	6.934258437999755	4.097303869183387	68761.55418445054
