ID	p	network	CC	T	SP	l2	lmax_l2	Rg
Network_p=0.8	0.8	mhk	0.1617013101425637	0.12478345713972745	2.483801801801802	7.982395993708404	19.32524498722402	47928.34255773648
Network_p=0.5	0.5	mhk	0.09190578310861275	0.0882309905867434	2.385171171171171	11.069504685676842	9.570353726590904	40752.96409418382
Network_p=1.0	1.0	mhk	0.41867051514904935	0.2764085237790857	4.44434034034034	0.2827370623179964	366.29988417309227	67980.7515522861
Network_p=0.95	0.95	mhk	0.30416891028976156	0.20880436125525081	2.6777357357357356	4.204965966876353	29.55723296293093	57273.79722283793
